timestamp,header.stamp.sec,header.stamp.nanosec,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z
1757564041717392391,1757564041,695437908,0.07000086480252357,-0.002311018940662715,-0.07708108256848478,0.038243292246777125,-0.04430658087420418,0.02201612174237262,0.9980429188530873,0.0,0.0,0.0,0.0,0.0,0.0
1757564041819540487,1757564041,797112703,0.09323951602032202,-0.007043252368676269,-0.07669359059128791,0.06653752062409861,-0.028878577105165202,0.020972264609547528,0.9971454007569436,0.0,0.0,0.0,0.0,0.0,0.0
1757564041916838291,1757564041,896491527,0.12103537505436734,-0.01200979445940126,-0.07599706424374023,0.07881413567733851,-0.008945273580809165,0.01387116673049679,0.996752679871759,0.0,0.0,0.0,0.0,0.0,0.0
1757564042020286896,1757564041,996588706,0.15129092751111906,-0.0147604168446769,-0.0760743642236913,0.07289545116529351,0.014429150457112095,0.0064161742666801105,0.9972145634337046,0.0,0.0,0.0,0.0,0.0,0.0
1757564042121462602,1757564042,96180200,0.18285301185302316,-0.013442979248944926,-0.07649847485851238,0.05223365562426264,0.03984247809919472,-0.0028641989755916857,0.997835667093169,0.0,0.0,0.0,0.0,0.0,0.0
1757564042241990188,1757564042,194871664,0.21397739808887561,-0.010334241448849727,-0.07681388101885173,0.027969754276143077,0.058201293772926044,-0.0070704236332857955,0.9978879252493916,0.0,0.0,0.0,0.0,0.0,0.0
1757564042315818468,1757564042,296685457,0.24449213615865623,-0.005572900129162962,-0.07824738065542186,0.0007663511358143937,0.06382525049455232,-0.008638450307139067,0.997923407522609,0.0,0.0,0.0,0.0,0.0,0.0
1757564042437232698,1757564042,396548271,0.270592975254605,0.000918193041333061,-0.08041752276655087,-0.02314145457329088,0.06084562863487847,-0.0080683922994382,0.9978462725299729,0.0,0.0,0.0,0.0,0.0,0.0
1757564042518320376,1757564042,496473789,0.2925962762500193,0.008880696224525995,-0.08239805393966487,-0.03800623202636408,0.06234886226463198,-0.0043236791477997884,0.9973211375981615,0.0,0.0,0.0,0.0,0.0,0.0
1757564042637925444,1757564042,596678972,0.3108293865320171,0.015609145445054977,-0.08333956932581557,-0.038284117364483825,0.044137053789387246,0.0004681746033174674,0.9982915544333508,0.0,0.0,0.0,0.0,0.0,0.0
1757564042718395387,1757564042,696619987,0.32439126814389696,0.018753720628523374,-0.08485264138101706,-0.024797338559574552,0.015163721128093532,0.006702058443050014,0.9995550189832159,0.0,0.0,0.0,0.0,0.0,0.0
1757564042817483396,1757564042,796640157,0.3360819106995503,0.01961406655957892,-0.086797275395014,-0.0086835027645218,-0.023590652029413954,0.012581690082849166,0.999604811408601,0.0,0.0,0.0,0.0,0.0,0.0
1757564042939055706,1757564042,896695852,0.3452751674416295,0.01776686430168944,-0.08862037075861658,0.003778908955840518,-0.049977615181854014,0.01951113317055272,0.9985525892561888,0.0,0.0,0.0,0.0,0.0,0.0
1757564043049791126,1757564042,996540307,0.35535350059251625,0.015041563729516547,-0.08975751744274316,0.016482567287141456,-0.059445052001451455,0.02630515941292731,0.9977487907065735,0.0,0.0,0.0,0.0,0.0,0.0
1757564043117367400,1757564043,96623659,0.36613169453622135,0.01034310046660558,-0.09004975127215784,0.03541267511460469,-0.059699412079028756,0.03163244698204078,0.9970864109677626,0.0,0.0,0.0,0.0,0.0,0.0
1757564043236825473,1757564043,196576356,0.3806785650986153,0.005206159456943355,-0.09026129916887785,0.060605232822043276,-0.055141272372489857,0.0342386474489204,0.9960492763194989,0.0,0.0,0.0,0.0,0.0,0.0
1757564043349106397,1757564043,296549320,0.3975273097507189,0.0010974825215956394,-0.09033540860570576,0.08141405158584536,-0.04722879821178819,0.036265631094813455,0.9948999933788031,0.0,0.0,0.0,0.0,0.0,0.0
1757564043439130514,1757564043,396611928,0.41646962439759055,-0.0018339714949010969,-0.09068428340094357,0.09431477014745726,-0.04083950182898787,0.03396802386949152,0.9941242540934178,0.0,0.0,0.0,0.0,0.0,0.0
1757564043516939943,1757564043,496519804,0.4374906192171227,-0.002895637893984988,-0.09115263241749591,0.09160270468889826,-0.025181817753035324,0.03138077883245847,0.9949824457085662,0.0,0.0,0.0,0.0,0.0,0.0
1757564043621703933,1757564043,596575260,0.4601029141747087,-0.0013178509871404989,-0.09108347206170525,0.06991199015985321,-0.0021622219207693407,0.02681695363166502,0.9971902974990134,0.0,0.0,0.0,0.0,0.0,0.0
1757564043725206206,1757564043,696543455,0.4834108287434148,0.003597724089835373,-0.09147480737724334,0.04019342814530776,0.005176688048761271,0.027219824274042313,0.9988076748810374,0.0,0.0,0.0,0.0,0.0,0.0
1757564043844337329,1757564043,796670913,0.5054937839950691,0.010444609388902624,-0.09225739262324514,0.009015565296723356,0.003513901018946914,0.03825843759326453,0.9992210286192599,0.0,0.0,0.0,0.0,0.0,0.0
1757564043945615700,1757564043,896401643,0.5263696951159469,0.017500881653739597,-0.09347897050439782,-0.01018203345773393,0.0007738472778492592,0.053489323294174544,0.9985162090064374,0.0,0.0,0.0,0.0,0.0,0.0
1757564044037171320,1757564043,996661186,0.5463477984618201,0.02205269655827613,-0.09510656352031543,-0.008707427273924066,0.00405675797022961,0.07388566254080922,0.9972204532077878,0.0,0.0,0.0,0.0,0.0,0.0
1757564044125152074,1757564044,96606492,0.5661600795908067,0.02424833599455535,-0.09591636943166433,0.013313884473985882,0.0015512019872527256,0.09550031667719089,0.9953391501227933,0.0,0.0,0.0,0.0,0.0,0.0
1757564044221613694,1757564044,196624279,0.5857486379320241,0.023608699465472442,-0.09619682427358686,0.04285068522979277,-0.00893331092079656,0.11893440218401724,0.9919368037876506,0.0,0.0,0.0,0.0,0.0,0.0
1757564044353056922,1757564044,296528339,0.6033614661059699,0.02262576807320667,-0.09575853848657537,0.06672815556236072,-0.022875982317793774,0.14302604892286555,0.9872019003313128,0.0,0.0,0.0,0.0,0.0,0.0
1757564044420365745,1757564044,396599769,0.6197392290538309,0.022874637159653387,-0.0949531664002996,0.06531322359101566,-0.03440575934116336,0.16337022854318745,0.9837990622957794,0.0,0.0,0.0,0.0,0.0,0.0
1757564044540067064,1757564044,496619701,0.6355986851371279,0.0266923006625844,-0.09508093511654249,0.05213501386131779,-0.0337253623227271,0.18779044366715822,0.9802445049747399,0.0,0.0,0.0,0.0,0.0,0.0
1757564044619893609,1757564044,596536159,0.6526417459125399,0.03373192802388734,-0.09506700217745458,0.04524742887817873,-0.027346883983742475,0.20971466461192603,0.9763322065583011,0.0,0.0,0.0,0.0,0.0,0.0
1757564044718388386,1757564044,696659088,0.6699014865327757,0.040737230413938355,-0.09476882861140602,0.04634205775549215,-0.019647430408443495,0.23324423342377118,0.9711145760083563,0.0,0.0,0.0,0.0,0.0,0.0
1757564044814499140,1757564044,795491218,0.685872926221715,0.04930716821853902,-0.09505824780585984,0.04861973510980576,-0.013408147634037514,0.25332081214850755,0.9660667208155433,0.0,0.0,0.0,0.0,0.0,0.0
1757564044938015653,1757564044,896573305,0.7006649931056901,0.05629552917515237,-0.09559301111986857,0.04709299690850734,-0.009730067302340783,0.272119969188716,0.9610610270951578,0.0,0.0,0.0,0.0,0.0,0.0
1757564045037869854,1757564044,996584892,0.7151848738921975,0.06160931798992085,-0.0959768566237296,0.04687677531584699,-0.01284563090445225,0.2915099711294419,0.955332138282161,0.0,0.0,0.0,0.0,0.0,0.0
1757564045117715650,1757564045,96658468,0.7277121620539301,0.06754122462663116,-0.09646865391187676,0.04117846381888825,-0.011873231764073795,0.3092212174951333,0.9500239992420301,0.0,0.0,0.0,0.0,0.0,0.0
1757564045239501458,1757564045,196583032,0.7394866924135324,0.07496529829414676,-0.09754116786375383,0.03545478266614541,-0.013213807156034665,0.3261723918524252,0.9445527642645526,0.0,0.0,0.0,0.0,0.0,0.0
1757564045327015558,1757564045,296652317,0.7516801053672681,0.08509426634368275,-0.0976633304741391,0.035296164215865206,-0.01295340646567997,0.34162087628135007,0.9390854950116865,0.0,0.0,0.0,0.0,0.0,0.0
1757564045415559215,1757564045,396685838,0.7638842895997248,0.09723070443354256,-0.09696758406017975,0.042896585049309925,-0.010289812910564577,0.3540437672134947,0.9341878899015174,0.0,0.0,0.0,0.0,0.0,0.0
1757564045516366559,1757564045,496620893,0.7766864070283297,0.10832676040497313,-0.09574297134093672,0.06095468023254392,-0.0032128728225396218,0.3617064684857825,0.9302916935356986,0.0,0.0,0.0,0.0,0.0,0.0
1757564045617247693,1757564045,596617460,0.7900227347515847,0.11736722967069543,-0.09399953128644092,0.08873773589294003,-0.009314026727053677,0.36834536871442314,0.9253975105225636,0.0,0.0,0.0,0.0,0.0,0.0
1757564045716942066,1757564045,696496009,0.8043130561919754,0.124569671711933,-0.09321604206824177,0.11458835630531407,-0.01958335795439882,0.3716911433423662,0.9210492357367879,0.0,0.0,0.0,0.0,0.0,0.0
1757564045817145092,1757564045,796662092,0.8189796172044393,0.13184424928364116,-0.09306774087568873,0.12909857230539362,-0.027326026585942367,0.3717823965838518,0.9188931910130257,0.0,0.0,0.0,0.0,0.0,0.0
1757564045917948353,1757564045,896511793,0.8327358652562902,0.14078706697233984,-0.09283333726699773,0.12786452525041153,-0.025933413662919444,0.3691934637193083,0.9201490681325578,0.0,0.0,0.0,0.0,0.0,0.0
1757564046015275327,1757564045,995516538,0.8454855829984576,0.15355137103812921,-0.09208044845648647,0.11268778209878083,-0.027888226957711718,0.36738139481219423,0.9227971723562332,0.0,0.0,0.0,0.0,0.0,0.0
1757564046117384931,1757564046,96498012,0.8575195725510829,0.16942526408870873,-0.09186718457527517,0.08780412580697844,-0.03381181584207296,0.36889460096885845,0.9246966908001567,0.0,0.0,0.0,0.0,0.0,0.0
1757564046214412081,1757564046,194507122,0.8700087698669311,0.18808700188846314,-0.09147301063765165,0.059598607575457097,-0.036226888641626244,0.3730559791734373,0.9251836871223799,0.0,0.0,0.0,0.0,0.0,0.0
1757564046316896176,1757564046,296593904,0.8841429403493517,0.20868244143789386,-0.0914736891149408,0.030745253106236766,-0.02724793888735736,0.3792370861645101,0.9243871005781484,0.0,0.0,0.0,0.0,0.0,0.0
1757564046417620106,1757564046,395306110,0.8994844231945353,0.2310659665279043,-0.09177112823332848,0.0089632492899604,-0.010296369128935872,0.3915853087412001,0.9200405376520023,0.0,0.0,0.0,0.0,0.0,0.0
1757564046516060637,1757564046,496680498,0.9170093487437759,0.25317246358530465,-0.09247095513075329,-0.004970789044095729,0.009491830363688156,0.40415589001582647,0.9146273629069606,0.0,0.0,0.0,0.0,0.0,0.0
1757564046615898216,1757564046,596622943,0.9319304117671262,0.27479530328388396,-0.09335226566285124,-0.0055542579258285,0.016083400522034337,0.4189844301329871,0.9078339725702478,0.0,0.0,0.0,0.0,0.0,0.0
1757564046717323587,1757564046,696394681,0.9459758127326583,0.29407383671529624,-0.09381648739666096,0.0005518380816387138,0.01896256297081827,0.4336667702604301,0.9008736032608552,0.0,0.0,0.0,0.0,0.0,0.0
1757564046815515916,1757564046,795396566,0.9601338517452207,0.30935581584718974,-0.094957137181621,0.022854052362327903,0.02073005050561488,0.4492757547408601,0.8928601533827597,0.0,0.0,0.0,0.0,0.0,0.0
1757564046921732956,1757564046,896567583,0.9733907779030346,0.32133270640878225,-0.09511562377450014,0.05776654024993925,0.0066810818327591205,0.46292933749706044,0.8844856236579703,0.0,0.0,0.0,0.0,0.0,0.0
1757564047048702427,1757564046,996760368,0.9861719055162088,0.3308306707439749,-0.09527000858917006,0.07079433890087987,-0.004553673853653652,0.481079338788537,0.8738020916802648,0.0,0.0,0.0,0.0,0.0,0.0
1757564047123161278,1757564047,96707344,0.9941628270525196,0.3399779485188822,-0.09581027152818752,0.06264071855409863,-0.02166091712146567,0.5016653099006422,0.862518905236735,0.0,0.0,0.0,0.0,0.0,0.0
1757564047238551878,1757564047,195429325,0.9992329339198162,0.3494556330189448,-0.09646537705979319,0.04272767274279071,-0.040879011350956077,0.5241329463366758,0.8495810184893426,0.0,0.0,0.0,0.0,0.0,0.0
1757564047334497849,1757564047,296686410,1.0000919421539263,0.3601811023896596,-0.09717272961775877,0.014952381887203657,-0.05614077717809951,0.5487082567326722,0.8339927388215858,0.0,0.0,0.0,0.0,0.0,0.0
1757564047450603889,1757564047,396675348,1.0009546718605584,0.3733705638414017,-0.09761317913103713,0.004018890031177492,-0.06044748655717101,0.5774572685375824,0.8141701621313276,0.0,0.0,0.0,0.0,0.0,0.0
1757564047529735121,1757564047,496593713,1.0026877817574618,0.3855484987062493,-0.09803022073383531,0.010411836885671561,-0.050794151738848034,0.6062151822334126,0.7936086571046888,0.0,0.0,0.0,0.0,0.0,0.0
1757564047619325837,1757564047,596599102,1.0059252932125278,0.39641897819010385,-0.09732399461123571,0.03213425942778689,-0.03783883810933351,0.6337830721827268,0.7719162060199204,0.0,0.0,0.0,0.0,0.0,0.0
1757564047741679218,1757564047,696642160,1.010662855717871,0.40540630116809206,-0.09649760530047347,0.053646769723165726,-0.02216000660033174,0.6596262177320265,0.7493491916898849,0.0,0.0,0.0,0.0,0.0,0.0
1757564047834088237,1757564047,796382665,1.016572299625461,0.41295691167087933,-0.09514321876353732,0.06717333949589803,-0.014194384045167985,0.6827341227783192,0.7274341066493004,0.0,0.0,0.0,0.0,0.0,0.0
1757564047917381155,1757564047,896610021,1.0209146724174079,0.42052695848021826,-0.09370518504151096,0.06807945848780089,-0.013606493403983701,0.7022683124172815,0.7085190668174277,0.0,0.0,0.0,0.0,0.0,0.0
1757564048028268536,1757564047,996776819,1.0224124743220446,0.4279959764131027,-0.09213345016269106,0.06115685110657095,-0.023501994736555096,0.7199247242929391,0.6909528834572349,0.0,0.0,0.0,0.0,0.0,0.0
1757564048120354398,1757564048,96511840,1.0224043134401324,0.436884928197906,-0.09104259415103397,0.05451042262536642,-0.029594566578008588,0.7385986011643687,0.6712859910740739,0.0,0.0,0.0,0.0,0.0,0.0
1757564048217207139,1757564048,196546077,1.0220456267894098,0.446012524148961,-0.09018800733950376,0.050128521127276116,-0.03526796539926065,0.7540197792755846,0.6539858365801107,0.0,0.0,0.0,0.0,0.0,0.0
1757564048338549630,1757564048,296634674,1.021093628099993,0.4563575464843529,-0.08925550089456125,0.044566230368641026,-0.03317218138961279,0.7672107950503799,0.6389843921808638,0.0,0.0,0.0,0.0,0.0,0.0
1757564048418568383,1757564048,396630525,1.0201162046360686,0.4672008412145138,-0.0889398839793657,0.041452766898698735,-0.032268451030426186,0.7800397828828272,0.6235209317293615,0.0,0.0,0.0,0.0,0.0,0.0
1757564048531367883,1757564048,496817588,1.0182827228356084,0.4792689287737615,-0.087909220130199,0.03853618915237282,-0.03213800491662871,0.7924621599635959,0.607853465722968,0.0,0.0,0.0,0.0,0.0,0.0
1757564048631871322,1757564048,596686124,1.0163323175697518,0.4928772876098562,-0.08751784745574442,0.0416062697748219,-0.03267282789784693,0.8042244755087956,0.5919665511033417,0.0,0.0,0.0,0.0,0.0,0.0
1757564048751142741,1757564048,696824073,1.0144137670461433,0.5058281702383874,-0.08893057347075055,0.053848893831952044,-0.032799885858889856,0.8140740022812216,0.5773283146793969,0.0,0.0,0.0,0.0,0.0,0.0
1757564048820548014,1757564048,796247959,1.009627199889131,0.5185122394587214,-0.09015432830850684,0.06429638069654259,-0.02905850368960688,0.8255732179119216,0.559866448949391,0.0,0.0,0.0,0.0,0.0,0.0
1757564048941473141,1757564048,896635293,1.0041389508595193,0.5324049651693711,-0.0903637121472789,0.07399629135993352,-0.02591665391258484,0.8344729407980704,0.5454427440078117,0.0,0.0,0.0,0.0,0.0,0.0
1757564049042237616,1757564048,996687173,0.9960890855063854,0.5467462173457867,-0.09016057938769259,0.07934613621821524,-0.024417838419849347,0.8428909182246281,0.5316416648538617,0.0,0.0,0.0,0.0,0.0,0.0
1757564049120741491,1757564049,96564292,0.9877604119849206,0.5631185802329167,-0.09043519094017148,0.07324593497409587,-0.01693359475003865,0.8496875279701094,0.5218997903723055,0.0,0.0,0.0,0.0,0.0,0.0
1757564049236756245,1757564049,196557044,0.9771242458620464,0.5840935835759775,-0.0903191348454758,0.0556304636593505,-0.0012188364313731256,0.8578426495387234,0.5108911377027228,0.0,0.0,0.0,0.0,0.0,0.0
1757564049318608368,1757564049,296614885,0.9640700590565139,0.6069811447507374,-0.08954014481750032,0.03978709487282371,0.010105525083072558,0.8633355602534207,0.5029578271051051,0.0,0.0,0.0,0.0,0.0,0.0
1757564049426370915,1757564049,396467685,0.9503149061257042,0.6314829961709326,-0.08910150670345224,0.02646819219273125,0.014686391747938312,0.8664390121487882,0.49836450809232674,0.0,0.0,0.0,0.0,0.0,0.0
1757564049539009421,1757564049,496724843,0.937308242126111,0.655943599199666,-0.08841193527530082,0.01669535277954591,0.011856246672534935,0.8708208321311971,0.49117387240847393,0.0,0.0,0.0,0.0,0.0,0.0
1757564049617135307,1757564049,596632719,0.9224913623413855,0.6789878309035184,-0.08752139339925888,0.011616426411648107,0.004394958679228889,0.8733826825120495,0.48687619870320953,0.0,0.0,0.0,0.0,0.0,0.0
1757564049718328521,1757564049,696812391,0.9082056952101911,0.7013681000135414,-0.08742397943871402,0.013840877156657381,-0.0061657786694707065,0.8765475687904913,0.48107668093601497,0.0,0.0,0.0,0.0,0.0,0.0
1757564049817978566,1757564049,797147512,0.8945768503635815,0.7215078953083212,-0.08621588193895097,0.01770586996862319,-0.014321744011926638,0.8810231583361191,0.4725246917279146,0.0,0.0,0.0,0.0,0.0,0.0
1757564049921555511,1757564049,896530628,0.8821789672434861,0.7401883641717514,-0.08289051410221378,0.025384815019804396,-0.01633145485813251,0.8857430596050436,0.4631934014103861,0.0,0.0,0.0,0.0,0.0,0.0
1757564050019497309,1757564049,996722459,0.8704554200318866,0.7574045421792799,-0.07930717560335898,0.03369982262396168,-0.021714072327238362,0.8906468203263957,0.4529250075460196,0.0,0.0,0.0,0.0,0.0,0.0
1757564050142177644,1757564050,96715450,0.8590122119622159,0.7727103896770254,-0.07690286972238,0.0367684146918133,-0.020973373591785978,0.8961744308969637,0.4416781528304673,0.0,0.0,0.0,0.0,0.0,0.0
1757564050217723221,1757564050,196698904,0.8480009408932737,0.7878977419138229,-0.07593966806274445,0.0383166097425805,-0.013135629677568457,0.9033944358448998,0.4268931786000848,0.0,0.0,0.0,0.0,0.0,0.0
1757564050339753448,1757564050,296610355,0.8374085531062064,0.8028561489242418,-0.07491565069610953,0.03343684946250224,-0.0008816255784389066,0.910882428753671,0.41130815798154885,0.0,0.0,0.0,0.0,0.0,0.0
1757564050437735787,1757564050,396587371,0.8240028109119949,0.8180824246752754,-0.07445574092200993,0.016161527511963036,0.007335637179379009,0.9181477541819703,0.39584049179720976,0.0,0.0,0.0,0.0,0.0,0.0
1757564050517886371,1757564050,496153116,0.8080704893216111,0.8328458687206404,-0.0746978696703724,-0.008414410098222148,0.005581755386142938,0.9251886384433582,0.37937320016684556,0.0,0.0,0.0,0.0,0.0,0.0
1757564050648041349,1757564050,596806764,0.791785891770436,0.845900004862904,-0.07592974840405603,-0.02399012054878491,-0.00898576781374336,0.9316061867649572,0.3625653635885646,0.0,0.0,0.0,0.0,0.0,0.0
1757564050721631059,1757564050,696782827,0.7771505923580182,0.8567530764424602,-0.07799730359898988,-0.030502910899967255,-0.02349022862193971,0.9388026785210641,0.3422971112755602,0.0,0.0,0.0,0.0,0.0,0.0
1757564050818886000,1757564050,796674251,0.7655944207661012,0.8647586803124355,-0.08036679568848928,-0.023885961035654553,-0.035569540508144155,0.9458393060671253,0.32179539423662035,0.0,0.0,0.0,0.0,0.0,0.0
1757564050917948062,1757564050,896590948,0.7574063403438505,0.8692003535303638,-0.08254035586830523,0.005870619806313693,-0.04637741533391677,0.9526079379404514,0.300587404498053,0.0,0.0,0.0,0.0,0.0,0.0
1757564051045446025,1757564050,996704101,0.7518246681437901,0.8720160826398244,-0.08427587177104921,0.0401710481565958,-0.051451103557566984,0.9584783204723414,0.27759391206802214,0.0,0.0,0.0,0.0,0.0,0.0
1757564051118924322,1757564051,96746444,0.7484718671816244,0.8737302284731117,-0.08566120791533657,0.06950441498173666,-0.04614875616024062,0.9633377409277384,0.25498985373373334,0.0,0.0,0.0,0.0,0.0,0.0
1757564051237344392,1757564051,195279836,0.7459603262794441,0.8773642639869281,-0.08491229343761436,0.08481697367475559,-0.03367099824746904,0.9675717170012978,0.23553623354557418,0.0,0.0,0.0,0.0,0.0,0.0
1757564051321740953,1757564051,296365737,0.7420879996116677,0.8833996641876534,-0.0835836351543661,0.09614229588760956,-0.01589874206913434,0.9704410488341959,0.22078962765416432,0.0,0.0,0.0,0.0,0.0,0.0
1757564051444571786,1757564051,395373106,0.7361035905880293,0.8924284124339139,-0.08234857235637426,0.09826449312707757,0.006431855756775136,0.9736102719127049,0.20587801982744855,0.0,0.0,0.0,0.0,0.0,0.0
1757564051519849329,1757564051,496622085,0.7263951412803633,0.9024622637645281,-0.08002002610970793,0.09748160935669001,0.017536934342719277,0.9753153234197343,0.19735706643986156,0.0,0.0,0.0,0.0,0.0,0.0
1757564051637891117,1757564051,596687316,0.7127883889180856,0.9121752848572146,-0.0780888412522733,0.0845770884784028,0.02047049247288847,0.9778063929985645,0.19058418836191654,0.0,0.0,0.0,0.0,0.0,0.0
1757564051722774457,1757564051,696818351,0.6943056706338597,0.9203943558047867,-0.07599474047567258,0.07028658682124957,0.008973640385839326,0.9806306189713686,0.18260027006298438,0.0,0.0,0.0,0.0,0.0,0.0
1757564051819950068,1757564051,795682907,0.6730331720126849,0.9260397100299813,-0.07325136928309299,0.05877494030687997,-0.011956648365653343,0.9827119999777004,0.1751561304996517,0.0,0.0,0.0,0.0,0.0,0.0
1757564051953465545,1757564051,896675586,0.6487296982658027,0.930498924178641,-0.07066741403555282,0.04439286639159232,-0.039733313725905495,0.9850174262238215,0.1618369773237724,0.0,0.0,0.0,0.0,0.0,0.0
1757564052046222811,1757564051,996734142,0.6227813141396578,0.9349650157589189,-0.06639356212110653,0.031592788107726595,-0.058331509565454645,0.9867916040131202,0.14778924514527197,0.0,0.0,0.0,0.0,0.0,0.0
1757564052145831736,1757564052,96652984,0.5961035365077014,0.9383096291108205,-0.060737353717465845,0.020932433007345735,-0.06543126626074408,0.9890553949547076,0.13057568056455213,0.0,0.0,0.0,0.0,0.0,0.0
1757564052236210521,1757564052,196728467,0.5716528943238955,0.9420973781551383,-0.05710881201937463,0.007539514324320401,-0.06319177341613394,0.991336721623388,0.11489760596840344,0.0,0.0,0.0,0.0,0.0,0.0
1757564052335206378,1757564052,296689987,0.5471262502211179,0.9459104460856287,-0.05507754055560717,0.000248491374680004,-0.051572783599056225,0.9937164136965904,0.09933718031969906,0.0,0.0,0.0,0.0,0.0,0.0
1757564052441149558,1757564052,396603107,0.5236060609620156,0.9503743065731715,-0.055127352454864546,-0.003626976998484312,-0.0368557920355721,0.9954337684012119,0.08797788561818058,0.0,0.0,0.0,0.0,0.0,0.0
1757564052546055890,1757564052,496728897,0.5011575995355201,0.955995133318053,-0.056338617422807616,0.004851020956941184,-0.023740745833847863,0.996781171638913,0.07642081162277707,0.0,0.0,0.0,0.0,0.0,0.0
1757564052617676902,1757564052,596755266,0.4802281684152724,0.9622765413441681,-0.05773087009890063,0.017678112589440735,-0.014509277205146168,0.997408840350259,0.06820975297866785,0.0,0.0,0.0,0.0,0.0,0.0
1757564052738678450,1757564052,695677042,0.4614934034200924,0.9676503038910804,-0.05893696236539197,0.0391152281721697,-0.01265566779435698,0.9971773117162355,0.06282708011757088,0.0,0.0,0.0,0.0,0.0,0.0
1757564052819900009,1757564052,795697450,0.4430509944899934,0.9728742467508962,-0.05959071861879671,0.04963361654328654,-0.014923924362270889,0.9971805726651768,0.05426496189635834,0.0,0.0,0.0,0.0,0.0,0.0
1757564052964832782,1757564052,896726846,0.42448204228570385,0.9748885484958782,-0.05997515327507032,0.04886945404250046,-0.019997618610623855,0.9974601868436279,0.047802169128259686,0.0,0.0,0.0,0.0,0.0,0.0
1757564053041578539,1757564052,996871948,0.4052341185787161,0.9766111343240309,-0.05943896223966556,0.043181715544031794,-0.02831039925973936,0.997666649146187,0.04466674286141332,0.0,0.0,0.0,0.0,0.0,0.0
1757564053127958093,1757564053,96747636,0.3839941649271196,0.9780851588791633,-0.058114249109139586,0.03243208691361192,-0.03344997245754504,0.9981117668507746,0.0400269903320557,0.0,0.0,0.0,0.0,0.0,0.0
1757564053268728014,1757564053,196721792,0.3607633494231095,0.9793270922412252,-0.057336995426093315,0.028898287197796215,-0.03500957255695673,0.9984663782547389,0.03168769984201064,0.0,0.0,0.0,0.0,0.0,0.0
1757564053337863215,1757564053,296637773,0.33801229918731485,0.9811303153201333,-0.057672458842340166,0.018648641934998544,-0.03198887722710149,0.9989767779424833,0.02596799991112588,0.0,0.0,0.0,0.0,0.0,0.0
